,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
60,60,0,0,0,0,0.0018678221267861156,0.009465316094231067,0.011610788814448797,0.041462326397366356,0.06461678759954148,0.03636954752281904
61,61,0,0,0,0,0.0016324855553545626,0.008272731958307446,0.010147885472624804,0.03623827342251394,0.05647538428681678,0.03178716010177247
62,62,0,0,0,0,0.0014244945444871582,0.007218723316699751,0.008854968086192272,0.03162124321571309,0.04927999304527595,0.027737235408419988
63,63,0,0,0,0,0.0012410724144952194,0.006289219155595201,0.007714776209946957,0.02754959843050449,0.04293455541244412,0.024165706954071393
64,64,0,0,0,0,0.001079652700829347,0.005471213740745166,0.006711356141737295,0.023966368122327393,0.03735028526019269,0.02102260148214278
65,65,0,0,0,0,0.0009378771356182217,0.00475275638877525,0.005830048375270309,0.020819202942273872,0.032445598966634674,0.018261999665420105
66,66,0,0,0,0,0.0008135902058453173,0.004122923890374427,0.005057453772553801,0.018060254338298578,0.028145927157759848,0.01584193014487173
67,67,0,0,0,0,0.0007048311707278479,0.0035717800578180924,0.004381383942186726,0.01564599735524084,0.02438343855087693,0.013724214094978458
68,68,0,0,0,0,0.0006098242747961257,0.0030903261290798107,0.0037908004017306496,0.013537013382607576,0.02109670137881278,0.011874274656403658
69,69,0,0,0,0,0.0005269677631037046,0.0026704451016590866,0.0032757462938655013,0.011697746311792028,0.018230303374158888,0.010260923044193317
70,70,0,0,0,0,0.0004548221907467867,0.0023048424902731447,0.0028272737158181217,0.010096243028214174,0.015734447340342808,0.00885613091502482
71,71,0,0,0,0,0.0003920984197621985,0.0019869855003183026,0.0024373691054679846,0.008703886963821935,0.013564535907648062,0.0076347966472058455
72,72,0,0,0,0,0.00033764561151415,0.0017110421784704232,0.002098878599410196,0.007495131549451411,0.011680756133169766,0.00657451153283257
73,73,0,0,0,0,0.00029043945068328765,0.0014718217369458072,0.0018054348307087612,0.006447238808345706,0.010047672112987306,0.005655330479622739
74,74,0,0,0,0,0.0002495707766571721,0.001264716942296605,0.0015513862591457616,0.005540026993260271,0.008633831688276026,0.004859550645519931
75,75,0,0,0,0,0.00021423474818391968,0.0010856492065537016,0.0013317298163504113,0.004755630061061172,0.007411391599510035,0.004171500456802573
76,76,0,0,0,0,0.0001837206263164892,0.0009310168115996447,0.0011420473943573137,0.004078270872275156,0.0063557640302580615,0.0035773406653216975
77,77,0,0,0,0,0.00015740222773135887,0.0007976465307095372,0.0009784465013578125,0.003494049271757831,0.0054452863423951345,0.003064878459022971
78,78,0,0,0,0,0.00013472907432861793,0.0006827487785455226,0.000837505245688144,0.00299074562556987,0.004660914898976371,0.0026233951302051316
79,79,0,0,0,0,0.00011521824458407324,0.0005838763173274913,0.0007162216820608269,0.002557639935498778,0.00398594316402678,0.0022434874080363033
80,80,0,0,0,0,9.8446916508022e-05,0.0004988864677677665,0.0006119674569735978,0.0021853463060175497,0.0034057437282715534,0.0019169222577817247
81,81,0,0,0,0,8.404558045323166e-05,0.0004259067145123612,0.0005224456180467882,0.00186566228070337,0.0029075335081136014,0.0016365047230895893
82,82,0,0,0,0,7.169189169308393e-05,0.0003633035536612008,0.00044565240031126975,0.001591432380415132,0.002480161077282174,0.0013959582256469244
83,83,0,0,0,0,6.110512704071373e-05,0.0003096544013073103,0.00037984276734667576,0.001356425050105816,0.0021139148951119205,0.0011898166265002254
84,84,0,0,0,0,5.204120627182162e-05,0.00026372236425716033,0.0003234994633621665,0.0011552221432710441,0.0018003510740481172,0.001013327285026097
85,85,0,0,0,0,4.42882372975184e-05,0.00022443366489004462,0.00027530532102137576,0.0009831200327160465,0.0015321392661387697,0.0008623643161704701
86,86,0,0,0,0,3.766254353124423e-05,0.00019085750956883578,0.0002341185666906577,0.0008360414251727531,0.0013029252308967684,0.0007333512367940165
87,87,0,0,0,0,3.200513239053701e-05,0.00016218819253169476,0.00019895086787755597,0.0007104569683252944,0.001107208664099603,0.0006231922016335778
88,88,0,0,0,0,2.717856511079479e-05,0.0001377292334596971,0.00016894787531196207,0.0006033157662474176,0.0009402349098660378,0.0005292110534635896
89,89,0,0,0,0,2.3064189812892835e-05,0.00011687935585815738,0.00014337202309228506,0.0005119839584288638,0.0007978992393989677,0.0004490974464033532
90,90,0,0,0,0,1.9559701888480683e-05,9.912012414263381e-05,0.00012158736350955019,0.00043419056467159815,0.0006766624531924896,0.0003808593426341456
91,91,0,0,0,0,1.6576998110495518e-05,8.400506919751178e-05,0.00010304622773136266,0.00036797985016299973,0.0005734766445812357,0.0003227812284260332
92,92,0,0,0,0,1.4040293335131124e-05,7.115014463470896e-05,8.727751881150493e-05,0.00031166951961193626,0.000485720047568166,0.00027338744324921694
